ZIP,Population_log_ratio,Under 5 years_log_ratio,5 to 9 years_log_ratio,10 to 14 years_log_ratio,15 to 19 years_log_ratio,20 to 24 years_log_ratio,25 to 29 years_log_ratio,30 to 34 years_log_ratio,35 to 39 years_log_ratio,40 to 44 years_log_ratio,45 to 49 years_log_ratio,50 to 54 years_log_ratio,55 to 59 years_log_ratio,60 to 64 years_log_ratio,65 to 69 years_log_ratio,70 to 74 years_log_ratio,75 to 79 years_log_ratio,80 to 84 years_log_ratio,85 years and over_log_ratio,cluster,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3,prob_cluster_4,pca_1,pca_2
22204,0.012143418,-0.024327458,0.310478501,-0.002722942,-0.009259325,0.035585054,0.094349787,0.061983027,-0.070191007,0.010377452,0.109297866,0.137319588,-0.000751597,0.360824327,-0.339428632,-0.676772546,-0.104329056,-1.121779348,-0.133531393,0,0.999998934,0,0,4.03E-13,1.07E-06,0.006778328,-0.19414539
22205,0.076927857,0.59888785,0.358563194,0.058291558,0.264334708,-0.090559577,0.222535464,-0.206261764,-0.213759888,0.044084273,-0.005633818,0.088977036,0.241647023,-0.315809726,0.43317186,-0.158965326,-0.222037968,-1.19824213,-0.013158085,0,0.999978185,0,0,1.02E-11,2.18E-05,0.18663325,0.27009645
22206,-0.080939999,-0.097335839,0.118372832,0.009070357,-0.262025339,0.056810406,-0.264394597,0.227668093,-0.646112232,-0.278678796,0.380798415,0.158909612,-0.382172916,0.0584582,0.193621112,-0.417161148,-0.045462374,-0.676052747,-0.44895022,0,0.999833094,0,0,1.15E-10,0.000166906,-0.197506861,0.089149746
22207,-0.069733653,0.196319315,-0.191926359,-0.035119331,0.003642991,-0.326579139,-0.065861398,-0.508253511,-0.218520723,0.063551739,0.161730922,-0.065010702,0.071170473,-0.416024868,0.246387032,-0.132865096,0.13148011,-0.591097926,-0.638543047,0,0.99999857,0,0,5.65E-13,1.43E-06,-0.237322274,0.443882526
22209,0.01518171,0.087315467,0.519039222,0.209254439,-0.356674944,-0.013544225,-0.123818292,0.15144561,0.548273511,-0.302550329,-0.041101676,0.112117298,0.051959739,-0.505749471,0.013889112,-0.502252393,0,0.397096858,3.555348061,4,1.72E-14,0,0,1.20E-06,0.999998796,0.051813939,-0.026539438
22211,2.976096299,0,1.609437912,0.405465108,2.389958723,6.831953566,4.9698133,2.036881927,0,0.78845736,-2.079441542,-0.470003629,0.405465108,0,0,0,0,-1.945910149,0,1,0,1,0,4.21E-45,2.10E-247,5.948394017,-1.682255022
22213,0.117160212,-0.210989452,-0.211309094,-0.28394375,0,1.185044794,0.126751706,-0.665748206,0.609894197,0.297534369,0.514592107,-0.205852054,-0.574847483,1.556193398,0.890506615,-0.738956717,3.36729583,-0.241162057,-0.810930216,3,2.32E-35,0,0,0.985696832,0.014303168,0.974158535,0.113478952
22214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999971,0,0,6.22E-15,2.94E-08,0.016344498,0.007499312
22301,0.003639125,0.663455391,0.182321557,-0.225466433,-0.550046337,-0.017804625,-0.605078162,-0.203966427,-0.200535203,0.410992165,-0.066375069,0.201045508,0.104691396,-0.048149344,0.605012839,-0.599815241,0.073427469,0.202940844,0.032789823,0,0.999367527,0,0,7.03E-10,0.000632472,-2.31E-05,0.030568972
22302,-0.183198151,0.053621091,0.130566475,0.19514582,0.132018151,-0.217224428,-0.311758135,-0.50065423,-0.102959303,-0.187088144,0.080272302,-0.621884161,-0.041313965,0.02101319,-0.49396791,-0.217972612,-0.006349228,-0.725408043,-0.761200644,0,0.999993947,0,0,5.49E-12,6.05E-06,-0.685288035,0.310588919
22303,0.013614914,0.063031362,-0.171031815,-0.191210504,0.282141892,0.111564408,-0.376446981,0.187489527,0.142691762,0.100486076,-0.300809066,0.728759252,-0.029374609,0.200140473,-0.030653741,-0.619039208,-0.07267119,-1.018569581,-0.306730267,0,0.999818687,0,0,1.53E-10,0.000181313,0.102882053,-0.322393889
22304,-0.085713367,-0.131422429,0.282531846,0.265007755,-0.069060966,-0.192498238,-0.19585535,-0.156104308,0.211309094,-0.009901071,-0.038154615,-0.039939842,0.09531018,-0.272406119,-0.069517668,-0.5927219,-0.999287651,-0.795906915,-0.780559118,0,0.999998612,0,0,5.19E-13,1.39E-06,-0.34912911,0.046636835
22305,0.016432167,0.43255691,0.262364264,-0.353047202,0.107053996,-0.355433479,-0.22431795,0.02718614,-0.151106537,0.334075112,0.059719235,0.335595428,0.126642732,-0.516271519,0.045168968,-0.357455889,0.545916944,-1.011600912,-0.534082486,0,0.999959571,0,0,2.92E-11,4.04E-05,0.042143997,0.290155723
22306,-0.027391007,-0.304223803,0.056289981,0.133416285,0.435602203,0.111381954,0.042518482,-0.257523314,-0.195860225,0.112477983,-0.012856008,0.009264091,-0.091210379,-0.461572666,-0.186496928,0.543044344,0.261088483,0.359655572,-1.082913379,0,0.999946857,0,0,5.03E-11,5.31E-05,-0.090827487,0.087867392
22307,-0.30403121,-0.530628251,-0.044985096,-0.05579136,-0.347911828,-0.597132527,-0.651407574,-0.461423762,-0.383887507,-0.063975299,-0.35364004,0.167269532,-0.114583033,-0.343570058,-0.068249101,0.265281136,-0.793835783,-0.318453731,-1.276921804,0,0.999319495,0,0,1.10E-09,0.000680504,-1.000340873,0.020562342
22308,0.00647052,0.230225017,0.069428506,0.158178071,0.450115382,-0.468224797,0.907017095,-0.248739099,-0.12419038,-0.220868237,0.190740127,-0.077446428,-0.025612576,0.032347834,0.434765585,-0.35052399,-0.516960612,0.132267969,-0.470979715,0,0.998842757,0,0,9.10E-10,0.001157242,0.0871604,-0.021460687
22309,-0.006092177,-0.128832872,0.475854504,-0.005801923,0.148710957,0.153144137,-0.227805564,-0.003580383,0.102764797,-0.16034265,0.116285734,-0.051448562,-0.227552645,-0.039220713,0.024919322,-0.389549653,-0.037651506,-0.54522705,-0.872940291,0,0.999999584,0,0,1.11E-13,4.16E-07,-0.066380269,0.112108815
22310,-0.030746909,0.175731747,0.119359435,0.049330585,0.325931955,0.070886811,0.014523077,-0.13307215,-0.243472633,-0.039857674,0.049100771,-0.25964737,0.17718625,-0.269861176,0.147635999,-0.13985013,-0.43805455,-0.626657439,-0.241872536,0,0.999999778,0,0,5.93E-14,2.22E-07,-0.078988015,0.286723276
22311,-0.081985337,-0.22017819,-0.084940677,-1.061154726,0.536612709,-0.648219839,0.353499498,0.31511204,0.039647634,-0.468866619,-0.169035404,-0.802470951,-0.069831095,0.394974423,0.491022996,0.405465108,-0.297251523,-1.018569581,-0.804699666,4,7.10E-08,0,0,7.62E-06,0.999992309,-0.135801339,0.566929891
22312,0.100648696,0.438328409,0.248613093,0.001456664,-0.035678255,0.149562427,0.221795193,0.348861479,0.143100844,-0.197554041,-0.116338992,0.421096854,-0.300856755,-0.083107911,0.429659837,-0.190226736,-0.158941108,0.070316498,-0.110541874,0,0.999974007,0,0,1.37E-11,2.60E-05,0.312301817,-0.133832152
22314,-0.066482869,-0.137793653,0.106380404,0.18859117,-0.091231316,-0.345618192,-0.120133795,0.030109801,0.223267383,-0.138642238,0.301221095,-0.039033231,-0.283656969,-0.113643145,-0.499230509,-0.172629156,-0.395368648,0.292089307,-0.423647427,0,0.999997789,0,0,9.24E-13,2.21E-06,-0.328034646,-0.038937912
22315,-0.092385806,-0.195115677,-0.3598876,0.09340949,0.462014926,0.459130481,-0.119160636,0.125027283,0.039729587,-0.158030413,-0.137783702,-0.044842678,-0.188256292,0.176509335,-0.498662597,-0.422939739,0.449916871,-1.518645813,-1.11758819,0,0.999941332,0,0,2.76E-11,5.87E-05,-0.169243693,0.067882383
22401,-0.165200398,-0.263718819,0.237871358,-0.251015296,-0.687361243,-0.433256736,0.201038681,0,0.042604953,-0.067055512,-0.23995067,-0.051539267,-0.166496516,0.201673327,-0.335884174,-0.077441926,-0.679391805,-0.348306694,-0.888455933,0,0.999991676,0,0,4.12E-12,8.32E-06,-0.545729443,-0.160077849
22405,-0.049347008,0.260401127,0.071962235,0.187417781,-0.124525153,0.242043502,0.222876493,-0.310083853,-0.356114877,0.426287778,-0.13845177,-0.08092649,-0.083192317,-0.106052318,-0.146724196,-0.639376686,-0.666209525,-0.818652262,0.125880246,0,0.999997994,0,0,7.75E-13,2.01E-06,-0.262787536,-0.235545404
22406,-0.071171961,0.221852396,0.193215231,-0.1198012,-0.307334052,-0.623498786,0.171180041,0.022254048,-0.148949628,-0.096773567,-0.013221876,0.056049151,0.068713893,-0.144418243,-0.253502395,0.134716648,-0.397044006,0.226273444,0.020834087,0,0.999998336,0,0,5.12E-13,1.66E-06,-0.29683397,-0.003971725
22407,-0.089425321,-0.210285662,-0.097769178,-0.087199301,0.080304444,-0.062269728,-0.004201687,0.163039627,-0.134642874,-0.103264347,-0.041539518,-0.092885484,0.102953529,-0.121457106,-0.237958637,-0.260235094,-0.220223841,-0.495787746,-1.053468437,0,0.999999938,0,0,1.18E-14,6.20E-08,-0.212840178,0.134693838
22408,-6.64E-05,0.227021736,0.304190779,0.152786609,-0.053387873,0.443355982,-0.158737035,-0.112854489,-0.128803251,0.082844036,-0.094883285,-0.151736077,0.180392916,-0.254286199,-0.061532292,-0.553885113,-0.239128847,0.553727645,-0.072759354,0,0.999997948,0,0,6.52E-13,2.05E-06,-0.04698574,-0.024927827
22427,0.403406354,-1.201027294,0.233614851,-0.544577911,0.252453381,2.249410331,1.293921041,-0.309422059,-0.141650517,0.756569007,0.393700267,0.426971313,-0.282719283,-0.492476485,-0.823600069,0.460215623,-0.450585543,0.348306694,0.040821995,3,7.91E-42,0,0,0.962380458,0.037619542,1.060748969,-0.342903689
22432,0.059592097,0,0,0,3.970291914,0,0,0,0,0,0,0.059719235,0,0,0,-3.912023005,0,0,0,3,1.79E-48,0,0,0.998528535,0.001471465,0.26853495,-0.813124896
22433,0.029705154,0.432864082,-2.772588722,-2.772588722,-3.63758616,0,4.304065093,-3.761200116,0,-0.421213465,0,0,0,1.178654996,0,0,0,0,0,3,2.69E-305,0,0,1,5.58E-21,-0.320549011,0.85145194
22435,-0.149437965,1.132228899,0.03509132,0.27369583,3.713572067,0.84729786,0.170625517,-0.951558871,-0.777339272,-1.490091155,0.953104705,0.228841572,0.30830136,-0.546543706,-0.720546155,-0.195060583,-0.721585116,-0.921405833,-0.15415068,3,9.81E-88,0,0,0.942399274,0.057600726,-0.021184972,0.817331911
22436,-0.203155644,-4.828313737,4.143134726,3.761200116,0.050643733,-3.761200116,-0.916290732,0,3.044522438,0,-2.995732274,0.324239668,-0.137201122,-1.471816535,-0.399985642,4.304065093,0.105360516,-0.993251773,-3.36729583,3,1.71E-296,0,0,1,1.94E-42,-1.519154762,-1.661905144
22437,-0.437108048,-3.988984047,0,-4.025351691,-5.099866428,0.837396789,-3.091042453,2.197224577,-3.401197382,0,0.087011377,-1.421385681,-0.283362411,0.297834444,0.628608659,-0.405465108,0.693147181,0,3.17805383,3,0,0,0,1,6.20E-22,-1.450101962,0.961534852
22438,0.312223181,0,0,1.037987667,2.772588722,0,0,0,-0.344840486,0.312374685,0,0,3.091042453,0,3.555348061,-3.526360525,-3.433987204,2.197224577,2.302585093,3,2.13E-146,0,0,1,4.06E-17,1.851118991,-0.487407407
22443,-0.106521805,0.769133088,-0.831297519,0.61106435,0.689073855,0.342944751,-0.557893135,0.080761357,0.041385216,-0.077748753,-0.192473928,-0.061991676,-0.582517552,-0.393779582,0.123464869,-0.619370718,-0.744005598,-0.648695418,0.034191365,0,0.562256616,0,0,9.75E-07,0.437742409,-0.410554545,-0.004897838
22448,0.03911113,-0.268263987,-0.510825624,0.382992252,1.760987811,-1.009484509,1.16315081,0.16507975,0.074107972,0.182321557,-0.802346473,-2.197224577,0.336472237,0.693147181,0.693147181,0,0,0,0,4,3.82E-38,0,0,0.070841882,0.929158118,0.001184701,-0.115472487
22454,-0.344483425,0.612178118,-1.680533834,-4.317488114,3.401197382,-0.012739026,-1.749199855,-0.179340929,0.320471895,-0.381367557,1.032362903,-0.573129507,-0.191891008,-2.181780255,0.949080555,-0.575364145,-0.628608659,1.516347489,-1.203972804,3,3.61E-108,0,0,1,3.24E-14,-0.276568698,2.717857886
22460,-0.305964117,0,-1.558144618,-1.268511325,2.63905733,-0.251314428,0,-0.916290732,0.556287998,-3.610917913,0.206920716,-1.056052674,0.21217452,-0.672944473,-0.074107972,-0.150282203,-1.662547738,0.111225635,0.386772975,4,1.35E-59,0,0,0.038359178,0.961640822,-1.002723556,2.103627624
22469,0.045133245,-4.997212274,0,1.213923135,-0.022728251,-0.540384426,0,0.096849826,-3.295836866,-0.667829373,0.318453731,1.436166191,0.431782416,0.78675668,-1.984131362,-0.923493644,1.413693335,1.48637782,-2.995732274,3,6.03E-193,0,0,1,1.06E-10,-0.601344771,-2.040131822
22473,-0.058640926,-0.916290732,0.526698973,0.274943047,-1.501363691,-1.835244581,-0.292669614,0.702363836,-0.741937345,0.536085291,0.672093771,-1.247824687,-0.936313648,0.342095494,0.028303776,-0.702655969,-0.138518934,1.37813105,-0.717839793,4,2.38E-43,0,0,0.009163029,0.990836971,-0.884827996,-0.451092889
22476,-0.494412594,0,-3.433987204,0,-3.17805383,0,0,0,0.310154928,0,-0.559615788,0,0,3.526360525,-2.48490665,0,-2.708050201,0,0,3,3.02E-140,0,0,1,4.01E-20,-1.452659564,-1.50851275
22480,0.086509243,-1.252762968,0,1.945910149,0.405465108,2.63905733,0,0,0.693147181,-1.386294361,0.328504067,2.397895273,0.432864082,-0.127833372,-0.200670695,1.312186389,-1.290984181,-0.648695418,-0.113944259,3,9.30E-114,0,0,0.999999334,6.66E-07,1.159105811,-0.36246799
22482,-0.216807733,-1.132228899,-1.926678787,-0.495321437,0,-0.750305594,-0.167054085,-0.587786665,-0.538996501,0.644357016,-0.905708623,0.635388346,-0.088553397,-0.08836915,-0.320167528,0.987059803,0.230806424,-2.913902255,-2.315007613,4,1.03E-37,0,0,3.91E-05,0.999960881,-0.798459905,-0.040299058
22485,0.015000858,0.062230532,0.492399642,-0.334934957,-0.089379844,0.31996089,-0.060127398,0.024451096,0.108335823,-0.026317308,-0.096849826,0.02137486,0.101709211,-0.127561226,-0.02889935,-0.050901573,0.262364264,-0.756205317,0.15487558,0,0.99999954,0,0,1.12E-13,4.60E-07,0.117888318,0.231799836
22488,0.272257602,4.060443011,1.386294361,-3.526360525,0,0,0,-0.949080555,-0.207639365,0.382992252,0.84729786,0.057158414,-1.263692039,-0.336472237,3.912023005,0,-0.028170877,1.193922468,0,3,2.47E-108,0,0,1,2.66E-12,1.040202339,1.690626852
22503,-0.381500828,-0.230523659,-1.083344817,4.276666119,-3.06105174,-0.646627165,0.519875459,-0.606135804,-0.587786665,2.120263536,-1.236012158,0.865859878,-0.531974448,0.162166755,-0.697270898,0.161641352,-0.753771802,0.741937345,-0.111225635,3,8.35E-131,0,0,1,5.33E-11,-1.352872332,-2.661351718
22504,0.016807118,0,2.302585093,-2.197224577,0,0,0,0,-1.791759469,2.079441542,0,-1.609437912,0,1.609437912,-0.241162057,1.791759469,-0.182321557,2.079441542,-0.693147181,3,4.93E-75,0,0,0.999728658,0.000271342,0.030532043,-0.709450712
22508,-0.055740366,-0.286995023,0.361117118,-0.41380544,0.575047639,0.060103924,-0.228420608,-0.054459917,0.254190059,-0.280110376,0.128966333,-0.044905504,0.123344547,-0.604067551,0.121167134,-0.657760169,-0.56550162,0.775295152,-0.733152515,0,0.999193636,0,0,6.45E-10,0.000806364,-0.072809308,0.309141761
22509,0.538996501,0,0,2.302585093,0,0,0,0,0.348306694,0,0,0,-2.302585093,2.397895273,0,0,0,0,0,3,3.40E-112,0,0,1,4.75E-12,0.233650662,-2.143431862
22511,-0.245727822,0.068992871,-0.451985124,-4.442651256,0.78845736,2.397895273,-2.564949357,1.098612289,-0.546543706,-1.945910149,0.973449146,2.079441542,-0.255933374,0.336472237,-0.280902385,-0.473287704,0.3254224,-0.965080896,-0.352821375,3,1.05E-107,0,0,1,8.18E-12,0.419195895,1.572583229
22514,-0.007795622,1.153672066,0.250051004,0.346624608,0.287682072,-0.795801335,0.500775288,-0.606135804,-0.464888529,0.764972915,-0.340325806,-0.332705754,0.16507975,-0.727048732,-0.487295126,0.664159644,-1.634130525,0.207639365,-0.470003629,4,2.14E-07,0,0,4.13E-05,0.999958473,-0.561775607,-0.188498692
22520,-0.03548044,0.17246926,0.148180513,0.267681406,1.223775432,-0.585516516,0.155912795,0.316838657,-0.228258652,0.277319285,-0.532654594,-0.606693373,0.498555531,-0.085766822,-0.100804699,0.597471971,-1.149578732,-0.142082514,-0.80709144,4,1.43E-05,0,0,5.70E-06,0.999980036,-0.148134562,-0.174116828
22529,-0.470003629,0,0,0,0,0,0,0,0,0,0,1.609437912,-2.079441542,0,0,0,0,0,0,3,1.68E-117,0,0,0.999999587,4.13E-07,-0.777584884,-0.949726114
22534,0.132059722,0.426342693,-0.235314087,0.020619287,1.110446746,0.287682072,0.576613364,-0.331645196,-0.211309094,-0.044451763,0.561570823,-0.258573988,0.33514861,-0.653406852,0.379489622,-0.175890666,0.405465108,-1.945910149,1.945910149,4,1.44E-06,0,0,9.61E-06,0.999988947,0.5550699,0.806072887
22535,0.231442354,-0.022472856,1.609437912,-2.302585093,1.504077397,0,-2.538973871,0.207639365,-0.087011377,1.945910149,1.945910149,1.734601055,0.773189888,-0.223143551,0.318453731,-0.223143551,-0.30538165,2.151762203,1.945910149,3,2.77E-102,0,0,0.999999797,2.03E-07,1.444536195,-0.061466597
22538,-1.003996312,0,0,1.609437912,0.980829253,0,0,0,0,1.791759469,-1.791759469,-3.610917913,-1.15267951,-3.17805383,0,0,0,-3.218875825,2.564949357,3,9.11E-292,0,0,1,2.35E-33,-2.613560638,0.854100338
22539,-0.076549082,0,0.102654154,0.376477571,-0.980829253,-0.127833372,0,-2.397895273,-2.397895273,3.63758616,-0.96046195,0.88238918,-2.040220829,-0.486030965,0.789478289,-0.270453768,0.840471895,0.113758885,-0.478737309,3,2.44E-92,0,0,0.998910509,0.001089491,-1.141373641,-2.12546039
22542,0.034635497,-2.079441542,1.493925025,-0.611801541,0.198450939,-3.295836866,-1.338892122,-0.559615788,1.598855803,0.857450232,-0.386233746,-0.192077732,-0.467023001,1.098612289,2.21759188,-2.261763098,-0.78495473,-2.302585093,-1.06784063,3,6.05E-127,0,0,0.999999991,9.03E-09,-0.484097306,-0.7447522
22546,-0.170876669,-0.150992655,-0.634077086,-0.170264773,0.043963123,-0.668836591,-0.415515444,-0.199020725,-0.095454699,-0.092570035,-0.131688452,0.015642777,0.171640547,-0.061007348,0.062411932,-0.428760671,0.358777994,-0.214324288,-1.2753628,0,0.999953394,0,0,3.81E-11,4.66E-05,-0.455410322,0.232662796
22548,-0.287682072,0,-0.016529302,-0.934309237,0,0,0,4.290459441,-3.663561646,0,0,0,0,2.708050201,0,0,0,-3.761200116,0,3,3.77E-202,0,0,1,5.14E-17,0.3283211,-1.052134537
22551,0.006923865,0.181095315,-0.093896086,0.104703269,0.024200469,-0.12892078,-0.072412578,0.045577508,0.06039571,0.260625271,-0.301137933,0.063685179,0.020305266,0.013698844,0.239353864,0.165125134,-0.075035186,-1.345709081,-0.486094843,0,0.999994892,0,0,1.34E-12,5.11E-06,0.014510346,0.028734139
22553,0.007768489,0.488846717,0.244727123,0.100570907,0.158632982,0.032157112,0.590406026,-0.718124464,-0.039916607,0.064538521,0.121266402,-0.131622793,-0.530027831,0.149973723,-0.331357136,-0.567569873,0.197247207,-0.870199625,-0.007843177,0,0.997101707,0,0,2.58E-09,0.00289829,-0.233577035,-0.115700171
22554,0.037854581,-0.116335408,-0.013058425,0.209345085,0.016162901,-0.071842245,0.170964863,0.175493907,0.009438079,-0.063934474,0.110393699,-0.050390508,0.153288307,0.040791714,-0.364207133,0.196221894,0.347054346,-0.456520279,-0.373204246,0,0.999999697,0,0,7.44E-14,3.03E-07,0.113031867,0.083204307
22556,0.016800725,-0.064878137,-0.366041586,0.10334464,0.381758446,0.555073467,-0.266867698,0.150843898,0.26250211,-0.195134967,-0.084557388,-0.0104713,-0.078355855,-0.059647009,0.257368937,-0.241388788,-0.272866987,0.416893804,-1.791759469,0,0.999967553,0,0,1.44E-11,3.24E-05,0.145424071,0.120259031
22560,-0.107582514,0.606135804,0.226957923,-0.039609138,0.286025071,0.029852963,-0.116587578,-0.505094949,-0.719714208,-0.36051372,0.437695386,-0.039441732,0.643423745,-0.160168752,-0.763916251,-0.568981544,-0.451985124,-0.274436846,-0.614815337,4,0.006472403,0,0,3.94E-06,0.993523656,-0.356174442,0.38363672
22567,-0.125990242,1.881785621,0.037387532,-5.241747015,-1.047318994,0.727633357,0.031252544,-2.094330154,1.116469906,0.516690743,-0.313091788,-0.316911711,0.52654304,0.031748698,-0.143787893,-0.924258902,1.466337069,0.583146285,0,3,8.55E-116,0,0,1,2.90E-11,-0.089179669,1.846001368
22572,0.413941172,-0.095920122,0.929834957,0.727548607,0.786237604,1.023234152,-0.494412594,0.956799828,1.419084184,0.55381867,0.412458144,1.643421765,1.112756796,-0.237910021,-0.14028564,-0.489115137,0.130361818,0.06500483,-1.826245645,4,8.27E-37,0,0,0.001281908,0.998718092,1.836132163,-0.344551811
22576,-0.19514582,0.188052232,1.122142786,-1.914819562,-0.140581951,0.013072082,-1.410986974,0.387765531,0.146603474,-0.352821375,-0.675755438,0.205443974,-1.153962384,-0.482851772,0.266267978,-0.090151097,-0.182321557,0.980829253,-0.159064695,4,1.48E-20,0,0,0.00078334,0.99921666,-0.785844,0.129086992
22578,0.180628076,1.84582669,1.474401629,0.852211875,0.133531393,0.741937345,0.15415068,0.823917412,1.076139433,0.074107972,-1.406913648,-0.803812748,-0.343771539,0.050353886,-0.177513855,-0.278713402,0.168136922,1.219973146,0.269128665,4,5.04E-29,0,0,0.000364129,0.999635871,0.19053124,-0.66134542
22580,-0.068412115,1.552086616,0.410084054,0.398447535,0.139761942,-0.672527893,-1.667007764,-0.487547939,0.957963428,-0.169899037,-0.124642445,0.064102886,-0.076308193,-0.343111877,0.007380107,0.138836445,-0.042111485,-1.499234772,-0.67688666,4,9.54E-10,0,0,4.47E-05,0.999955257,-0.548831413,0.644964321
22601,-0.058659001,0.230093473,0.249873789,-0.094548081,-0.25301775,0.149531734,-0.050858417,-0.141274965,0.168373483,-0.00291971,-0.17845495,-0.08909671,-0.102993321,-0.131068872,-0.179702819,-0.199697933,-0.463773079,-0.246981666,-0.437122428,0,0.999999939,0,0,1.23E-14,6.08E-08,-0.257262128,0.052295767
